14/06/30 14:39:43 INFO Configuration.deprecation: mapred.reduce.tasks is deprecated. Instead, use mapreduce.job.reduces
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.min.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.reduce.tasks.speculative.execution is deprecated. Instead, use mapreduce.reduce.speculative
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.min.split.size.per.node is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.node
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.input.dir.recursive is deprecated. Instead, use mapreduce.input.fileinputformat.input.dir.recursive
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.min.split.size.per.rack is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.rack
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.max.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.maxsize
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.committer.job.setup.cleanup.needed is deprecated. Instead, use mapreduce.job.committer.setup.cleanup.needed

Logging initialized using configuration in jar:file:/usr/local/hive/lib/hive-common-0.13.0.jar!/hive-log4j.properties
hive.exec.parallel=false
hive.exec.parallel.thread.number=8
hive.exec.compress.intermediate=false
mapred.map.output.compression.codec=org.apache.hadoop.io.compress.DefaultCodec
hive.exec.compress.output=false
mapred.output.compression.codec=org.apache.hadoop.io.compress.DefaultCodec
hive.default.fileformat=TextFile
hive.optimize.mapjoin.mapreduce is undefined
hive.mapjoin.smalltable.filesize=25000000
hive.optimize.bucketmapjoin=false
hive.optimize.bucketmapjoin.sortedmerge=false
hive.auto.convert.join=true
hive.auto.convert.sortmerge.join=false
hive.auto.convert.sortmerge.join.noconditionaltask is undefined
hive.optimize.ppd=true
hive.optimize.index.filter=false
OK
Time taken: 0.589 seconds
Added resource: /home/hduser/nfs/Big-Bench/queries/q01/reducer_q1.py
hive.exec.compress.output=false
OK
Time taken: 0.071 seconds
Total jobs = 2
Launching Job 1 out of 2
Number of reduce tasks not specified. Estimated from input data size: 14
In order to change the average load for a reducer (in bytes):
  set hive.exec.reducers.bytes.per.reducer=<number>
In order to limit the maximum number of reducers:
  set hive.exec.reducers.max=<number>
In order to set a constant number of reducers:
  set mapreduce.job.reduces=<number>
Starting Job = job_1404113889176_0001, Tracking URL = http://master:8088/proxy/application_1404113889176_0001/
Kill Command = /usr/local/hadoop/bin/hadoop job  -kill job_1404113889176_0001
Hadoop job information for Stage-1: number of mappers: 52; number of reducers: 14
2014-06-30 14:40:24,209 Stage-1 map = 0%,  reduce = 0%
14/06/30 20:28:56 INFO Configuration.deprecation: mapred.reduce.tasks.speculative.execution is deprecated. Instead, use mapreduce.reduce.speculative
14/06/30 20:28:56 INFO Configuration.deprecation: mapred.min.split.size.per.node is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.node
14/06/30 20:28:56 INFO Configuration.deprecation: mapred.input.dir.recursive is deprecated. Instead, use mapreduce.input.fileinputformat.input.dir.recursive
14/06/30 20:28:56 INFO Configuration.deprecation: mapred.min.split.size.per.rack is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.rack
14/06/30 20:28:56 INFO Configuration.deprecation: mapred.max.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.maxsize
14/06/30 20:28:56 INFO Configuration.deprecation: mapred.committer.job.setup.cleanup.needed is deprecated. Instead, use mapreduce.job.committer.setup.cleanup.needed
Execution log at: /tmp/hduser/hduser_20140630200909_84a62551-b8fb-45fe-8c18-a7dade17e9ed.log
2014-06-30 08:28:57	Starting to launch local task to process map join;	maximum memory = 514850816
2014-06-30 08:28:57	Dump the side-table into file: file:/tmp/hduser/hive_2014-06-30_20-08-59_693_6156270508973872996-1/-local-10010/HashTable-Stage-14/MapJoin-mapfile01--.hashtable
2014-06-30 08:28:57	Uploaded 1 File to: file:/tmp/hduser/hive_2014-06-30_20-08-59_693_6156270508973872996-1/-local-10010/HashTable-Stage-14/MapJoin-mapfile01--.hashtable (426 bytes)
2014-06-30 08:28:57	Dump the side-table into file: file:/tmp/hduser/hive_2014-06-30_20-08-59_693_6156270508973872996-1/-local-10010/HashTable-Stage-14/MapJoin-mapfile02--.hashtable
2014-06-30 08:28:57	Uploaded 1 File to: file:/tmp/hduser/hive_2014-06-30_20-08-59_693_6156270508973872996-1/-local-10010/HashTable-Stage-14/MapJoin-mapfile02--.hashtable (426 bytes)
2014-06-30 08:28:57	End of local task; Time Taken: 0.701 sec.
Execution completed successfully
MapredLocal task succeeded
Launching Job 11 out of 15
Number of reduce tasks is set to 0 since there's no reduce operator
Starting Job = job_1404113889176_0046, Tracking URL = http://master:8088/proxy/application_1404113889176_0046/
Kill Command = /usr/local/hadoop/bin/hadoop job  -kill job_1404113889176_0046
Hadoop job information for Stage-14: number of mappers: 1; number of reducers: 0
2014-06-30 20:29:04,466 Stage-14 map = 0%,  reduce = 0%
2014-06-30 20:29:10,791 Stage-14 map = 100%,  reduce = 0%, Cumulative CPU 1.76 sec
MapReduce Total cumulative CPU time: 1 seconds 760 msec
Ended Job = job_1404113889176_0046
Moving data to: /user/hduser/benchmarks/bigbench/queryResults/q08result
Table bigbenchorc.q08result stats: [numFiles=0, numRows=0, totalSize=0, rawDataSize=0]
MapReduce Jobs Launched: 
Job 0: Map: 2  Reduce: 1   Cumulative CPU: 8.8 sec   HDFS Read: 63463100 HDFS Write: 1047 SUCCESS
Job 1: Map: 2  Reduce: 1   Cumulative CPU: 9.02 sec   HDFS Read: 63463100 HDFS Write: 1047 SUCCESS
Job 2: Map: 2  Reduce: 1   Cumulative CPU: 8.87 sec   HDFS Read: 63463100 HDFS Write: 1110 SUCCESS
Job 3: Map: 30   Cumulative CPU: 300.74 sec   HDFS Read: 7925581268 HDFS Write: 7620 SUCCESS
Job 4: Map: 43   Cumulative CPU: 443.62 sec   HDFS Read: 11411089614 HDFS Write: 10904 SUCCESS
Job 5: Map: 1  Reduce: 1   Cumulative CPU: 2.56 sec   HDFS Read: 14275 HDFS Write: 255 SUCCESS
Job 6: Map: 1  Reduce: 1   Cumulative CPU: 2.68 sec   HDFS Read: 20380 HDFS Write: 255 SUCCESS
Job 7: Map: 1   Cumulative CPU: 1.76 sec   HDFS Read: 1472 HDFS Write: 482 SUCCESS
Total MapReduce CPU Time Spent: 12 minutes 58 seconds 50 msec
OK
Time taken: 1214.556 seconds
OK
Time taken: 0.087 seconds
OK
Time taken: 0.083 seconds
OK
Time taken: 0.085 seconds
======= q08  result =======
results in : /user/hduser/benchmarks/bigbench/queryResults/q08result
to display : hadoop fs -cat /user/hduser/benchmarks/bigbench/queryResults/q08result/*
=========================
======= q08  time =========

real	20m24.939s
user	1m17.909s
sys	0m4.816s
14/06/30 20:29:23 INFO Configuration.deprecation: mapred.reduce.tasks is deprecated. Instead, use mapreduce.job.reduces
14/06/30 20:29:23 INFO Configuration.deprecation: mapred.min.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize
14/06/30 20:29:23 INFO Configuration.deprecation: mapred.reduce.tasks.speculative.execution is deprecated. Instead, use mapreduce.reduce.speculative
14/06/30 20:29:23 INFO Configuration.deprecation: mapred.min.split.size.per.node is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.node
14/06/30 20:29:23 INFO Configuration.deprecation: mapred.input.dir.recursive is deprecated. Instead, use mapreduce.input.fileinputformat.input.dir.recursive
14/06/30 20:29:23 INFO Configuration.deprecation: mapred.min.split.size.per.rack is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.rack
14/06/30 20:29:23 INFO Configuration.deprecation: mapred.max.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.maxsize
14/06/30 20:29:23 INFO Configuration.deprecation: mapred.committer.job.setup.cleanup.needed is deprecated. Instead, use mapreduce.job.committer.setup.cleanup.needed

Logging initialized using configuration in jar:file:/usr/local/hive/lib/hive-common-0.13.0.jar!/hive-log4j.properties
hive.exec.parallel=false
hive.exec.parallel.thread.number=8
hive.exec.compress.intermediate=false
mapred.map.output.compression.codec=org.apache.hadoop.io.compress.DefaultCodec
hive.exec.compress.output=false
mapred.output.compression.codec=org.apache.hadoop.io.compress.DefaultCodec
hive.default.fileformat=TextFile
hive.optimize.mapjoin.mapreduce is undefined
hive.mapjoin.smalltable.filesize=25000000
hive.optimize.bucketmapjoin=false
hive.optimize.bucketmapjoin.sortedmerge=false
hive.auto.convert.join=true
hive.auto.convert.sortmerge.join=false
hive.auto.convert.sortmerge.join.noconditionaltask is undefined
hive.optimize.ppd=true
hive.optimize.index.filter=false
OK
Time taken: 0.591 seconds
Added resource: /home/hduser/nfs/Big-Bench/queries/q09/mapper_q09.py
Added resource: /home/hduser/nfs/Big-Bench/queries/q09/reducer_q09.py
Added resource: /home/hduser/nfs/Big-Bench/queries/q09/mapper2_q09.py
Added resource: /home/hduser/nfs/Big-Bench/queries/q09/reducer2_q09.py
hive.exec.compress.output=false
OK
Time taken: 0.086 seconds
Total jobs = 4
Stage-1 is selected by condition resolver.
Launching Job 1 out of 4
Number of reduce tasks not specified. Estimated from input data size: 12
In order to change the average load for a reducer (in bytes):
  set hive.exec.reducers.bytes.per.reducer=<number>
In order to limit the maximum number of reducers:
  set hive.exec.reducers.max=<number>
In order to set a constant number of reducers:
  set mapreduce.job.reduces=<number>
Starting Job = job_1404113889176_0047, Tracking URL = http://master:8088/proxy/application_1404113889176_0047/
Kill Command = /usr/local/hadoop/bin/hadoop job  -kill job_1404113889176_0047
Hadoop job information for Stage-1: number of mappers: 44; number of reducers: 12
2014-06-30 20:29:40,385 Stage-1 map = 0%,  reduce = 0%
2014-06-30 20:30:14,525 Stage-1 map = 1%,  reduce = 0%, Cumulative CPU 32.44 sec
2014-06-30 20:30:20,769 Stage-1 map = 2%,  reduce = 0%, Cumulative CPU 36.07 sec
2014-06-30 20:30:27,015 Stage-1 map = 5%,  reduce = 0%, Cumulative CPU 39.43 sec
2014-06-30 20:30:41,663 Stage-1 map = 9%,  reduce = 0%, Cumulative CPU 56.18 sec
2014-06-30 20:30:42,700 Stage-1 map = 10%,  reduce = 0%, Cumulative CPU 58.38 sec
2014-06-30 20:30:44,785 Stage-1 map = 11%,  reduce = 0%, Cumulative CPU 66.16 sec
2014-06-30 20:30:47,455 Stage-1 map = 14%,  reduce = 0%, Cumulative CPU 71.7 sec
2014-06-30 20:31:06,304 Stage-1 map = 15%,  reduce = 0%, Cumulative CPU 99.58 sec
2014-06-30 20:31:10,510 Stage-1 map = 16%,  reduce = 0%, Cumulative CPU 108.42 sec
2014-06-30 20:31:12,595 Stage-1 map = 18%,  reduce = 0%, Cumulative CPU 115.19 sec
2014-06-30 20:31:14,676 Stage-1 map = 19%,  reduce = 0%, Cumulative CPU 117.55 sec
2014-06-30 20:31:15,718 Stage-1 map = 20%,  reduce = 0%, Cumulative CPU 125.09 sec
2014-06-30 20:31:18,840 Stage-1 map = 21%,  reduce = 0%, Cumulative CPU 131.64 sec
2014-06-30 20:31:19,883 Stage-1 map = 22%,  reduce = 0%, Cumulative CPU 132.28 sec
2014-06-30 20:31:21,969 Stage-1 map = 23%,  reduce = 0%, Cumulative CPU 135.45 sec
2014-06-30 20:31:31,382 Stage-1 map = 24%,  reduce = 0%, Cumulative CPU 143.54 sec
2014-06-30 20:31:33,468 Stage-1 map = 25%,  reduce = 0%, Cumulative CPU 150.23 sec
2014-06-30 20:31:35,549 Stage-1 map = 25%,  reduce = 1%, Cumulative CPU 151.88 sec
2014-06-30 20:31:36,588 Stage-1 map = 26%,  reduce = 1%, Cumulative CPU 154.54 sec
2014-06-30 20:31:38,681 Stage-1 map = 27%,  reduce = 1%, Cumulative CPU 161.82 sec
2014-06-30 20:31:53,343 Stage-1 map = 28%,  reduce = 1%, Cumulative CPU 180.14 sec
2014-06-30 20:31:55,415 Stage-1 map = 29%,  reduce = 1%, Cumulative CPU 182.53 sec
2014-06-30 20:32:08,900 Stage-1 map = 30%,  reduce = 1%, Cumulative CPU 192.79 sec
2014-06-30 20:32:15,133 Stage-1 map = 31%,  reduce = 1%, Cumulative CPU 199.19 sec
2014-06-30 20:32:18,255 Stage-1 map = 32%,  reduce = 1%, Cumulative CPU 201.41 sec
2014-06-30 20:32:20,337 Stage-1 map = 33%,  reduce = 1%, Cumulative CPU 204.37 sec
2014-06-30 20:32:31,758 Stage-1 map = 34%,  reduce = 1%, Cumulative CPU 221.55 sec
2014-06-30 20:32:34,861 Stage-1 map = 35%,  reduce = 1%, Cumulative CPU 226.28 sec
2014-06-30 20:32:35,903 Stage-1 map = 36%,  reduce = 1%, Cumulative CPU 227.67 sec
2014-06-30 20:32:59,742 Stage-1 map = 37%,  reduce = 1%, Cumulative CPU 246.38 sec
2014-06-30 20:33:01,807 Stage-1 map = 38%,  reduce = 1%, Cumulative CPU 247.17 sec
2014-06-30 20:33:02,847 Stage-1 map = 39%,  reduce = 1%, Cumulative CPU 247.8 sec
2014-06-30 20:33:11,108 Stage-1 map = 39%,  reduce = 2%, Cumulative CPU 252.77 sec
2014-06-30 20:33:23,532 Stage-1 map = 40%,  reduce = 2%, Cumulative CPU 262.02 sec
2014-06-30 20:33:26,635 Stage-1 map = 41%,  reduce = 2%, Cumulative CPU 266.15 sec
2014-06-30 20:33:27,748 Stage-1 map = 42%,  reduce = 2%, Cumulative CPU 266.88 sec
2014-06-30 20:33:39,173 Stage-1 map = 43%,  reduce = 2%, Cumulative CPU 283.76 sec
2014-06-30 20:33:42,280 Stage-1 map = 45%,  reduce = 2%, Cumulative CPU 289.11 sec
2014-06-30 20:33:47,502 Stage-1 map = 46%,  reduce = 2%, Cumulative CPU 295.9 sec
2014-06-30 20:33:50,611 Stage-1 map = 46%,  reduce = 3%, Cumulative CPU 297.05 sec
2014-06-30 20:33:56,803 Stage-1 map = 47%,  reduce = 3%, Cumulative CPU 302.68 sec
2014-06-30 20:34:15,378 Stage-1 map = 48%,  reduce = 3%, Cumulative CPU 318.26 sec
2014-06-30 20:34:24,715 Stage-1 map = 49%,  reduce = 3%, Cumulative CPU 323.75 sec
2014-06-30 20:34:26,803 Stage-1 map = 50%,  reduce = 3%, Cumulative CPU 331.75 sec
2014-06-30 20:34:29,910 Stage-1 map = 51%,  reduce = 3%, Cumulative CPU 335.98 sec
2014-06-30 20:34:30,956 Stage-1 map = 52%,  reduce = 3%, Cumulative CPU 337.81 sec
2014-06-30 20:34:42,427 Stage-1 map = 53%,  reduce = 3%, Cumulative CPU 348.06 sec
2014-06-30 20:34:43,477 Stage-1 map = 54%,  reduce = 3%, Cumulative CPU 349.79 sec
2014-06-30 20:34:53,826 Stage-1 map = 54%,  reduce = 4%, Cumulative CPU 356.29 sec
2014-06-30 20:34:57,974 Stage-1 map = 55%,  reduce = 4%, Cumulative CPU 358.68 sec
2014-06-30 20:35:04,235 Stage-1 map = 55%,  reduce = 5%, Cumulative CPU 364.07 sec
2014-06-30 20:35:06,316 Stage-1 map = 56%,  reduce = 5%, Cumulative CPU 367.69 sec
2014-06-30 20:35:07,360 Stage-1 map = 57%,  reduce = 5%, Cumulative CPU 369.01 sec
2014-06-30 20:35:09,445 Stage-1 map = 58%,  reduce = 5%, Cumulative CPU 369.93 sec
2014-06-30 20:35:21,179 Stage-1 map = 59%,  reduce = 5%, Cumulative CPU 389.67 sec
2014-06-30 20:35:22,235 Stage-1 map = 60%,  reduce = 5%, Cumulative CPU 391.26 sec
2014-06-30 20:35:32,635 Stage-1 map = 61%,  reduce = 5%, Cumulative CPU 395.53 sec
2014-06-30 20:35:34,698 Stage-1 map = 62%,  reduce = 5%, Cumulative CPU 403.18 sec
2014-06-30 20:35:54,416 Stage-1 map = 63%,  reduce = 5%, Cumulative CPU 417.99 sec
2014-06-30 20:36:05,839 Stage-1 map = 64%,  reduce = 5%, Cumulative CPU 423.86 sec
2014-06-30 20:36:15,307 Stage-1 map = 65%,  reduce = 5%, Cumulative CPU 430.71 sec
2014-06-30 20:36:19,489 Stage-1 map = 67%,  reduce = 5%, Cumulative CPU 442.13 sec
2014-06-30 20:36:22,623 Stage-1 map = 68%,  reduce = 5%, Cumulative CPU 447.73 sec
2014-06-30 20:36:23,942 Stage-1 map = 69%,  reduce = 5%, Cumulative CPU 449.37 sec
2014-06-30 20:36:24,998 Stage-1 map = 69%,  reduce = 6%, Cumulative CPU 450.43 sec
2014-06-30 20:36:28,120 Stage-1 map = 70%,  reduce = 6%, Cumulative CPU 451.75 sec
2014-06-30 20:36:42,664 Stage-1 map = 71%,  reduce = 6%, Cumulative CPU 475.98 sec
2014-06-30 20:36:45,763 Stage-1 map = 72%,  reduce = 6%, Cumulative CPU 480.27 sec
2014-06-30 20:36:46,808 Stage-1 map = 73%,  reduce = 6%, Cumulative CPU 481.35 sec
2014-06-30 20:36:58,208 Stage-1 map = 74%,  reduce = 6%, Cumulative CPU 489.79 sec
2014-06-30 20:37:14,973 Stage-1 map = 76%,  reduce = 6%, Cumulative CPU 501.18 sec
2014-06-30 20:37:27,377 Stage-1 map = 77%,  reduce = 6%, Cumulative CPU 520.61 sec
2014-06-30 20:37:28,411 Stage-1 map = 78%,  reduce = 6%, Cumulative CPU 522.74 sec
2014-06-30 20:37:30,480 Stage-1 map = 80%,  reduce = 6%, Cumulative CPU 528.31 sec
2014-06-30 20:37:34,651 Stage-1 map = 80%,  reduce = 7%, Cumulative CPU 532.42 sec
2014-06-30 20:37:41,163 Stage-1 map = 81%,  reduce = 7%, Cumulative CPU 536.45 sec
2014-06-30 20:37:42,196 Stage-1 map = 82%,  reduce = 7%, Cumulative CPU 537.65 sec
2014-06-30 20:38:10,287 Stage-1 map = 83%,  reduce = 7%, Cumulative CPU 562.93 sec
2014-06-30 20:38:23,718 Stage-1 map = 84%,  reduce = 7%, Cumulative CPU 569.18 sec
2014-06-30 20:38:44,382 Stage-1 map = 85%,  reduce = 7%, Cumulative CPU 580.46 sec
2014-06-30 20:38:45,414 Stage-1 map = 86%,  reduce = 7%, Cumulative CPU 583.48 sec
2014-06-30 20:38:48,522 Stage-1 map = 87%,  reduce = 7%, Cumulative CPU 587.4 sec
2014-06-30 20:38:50,606 Stage-1 map = 88%,  reduce = 7%, Cumulative CPU 589.74 sec
2014-06-30 20:38:52,673 Stage-1 map = 89%,  reduce = 7%, Cumulative CPU 591.7 sec
2014-06-30 20:39:10,280 Stage-1 map = 91%,  reduce = 7%, Cumulative CPU 611.82 sec
2014-06-30 20:39:12,341 Stage-1 map = 91%,  reduce = 8%, Cumulative CPU 612.47 sec
2014-06-30 20:39:18,536 Stage-1 map = 92%,  reduce = 8%, Cumulative CPU 615.0 sec
2014-06-30 20:39:44,413 Stage-1 map = 93%,  reduce = 8%, Cumulative CPU 633.06 sec
2014-06-30 20:39:47,533 Stage-1 map = 95%,  reduce = 8%, Cumulative CPU 637.71 sec
2014-06-30 20:39:54,775 Stage-1 map = 96%,  reduce = 8%, Cumulative CPU 643.79 sec
2014-06-30 20:39:55,815 Stage-1 map = 97%,  reduce = 8%, Cumulative CPU 645.77 sec
2014-06-30 20:39:57,888 Stage-1 map = 98%,  reduce = 8%, Cumulative CPU 647.83 sec
2014-06-30 20:40:06,169 Stage-1 map = 98%,  reduce = 11%, Cumulative CPU 659.31 sec
2014-06-30 20:40:08,246 Stage-1 map = 100%,  reduce = 11%, Cumulative CPU 661.63 sec
2014-06-30 20:40:09,285 Stage-1 map = 100%,  reduce = 16%, Cumulative CPU 665.77 sec
2014-06-30 20:40:10,322 Stage-1 map = 100%,  reduce = 22%, Cumulative CPU 667.22 sec
2014-06-30 20:40:12,431 Stage-1 map = 100%,  reduce = 28%, Cumulative CPU 671.45 sec
2014-06-30 20:40:21,883 Stage-1 map = 100%,  reduce = 31%, Cumulative CPU 696.89 sec
2014-06-30 20:40:24,980 Stage-1 map = 100%,  reduce = 34%, Cumulative CPU 707.69 sec
2014-06-30 20:40:26,018 Stage-1 map = 100%,  reduce = 35%, Cumulative CPU 712.7 sec
2014-06-30 20:40:29,144 Stage-1 map = 100%,  reduce = 36%, Cumulative CPU 722.76 sec
2014-06-30 20:40:32,251 Stage-1 map = 100%,  reduce = 37%, Cumulative CPU 732.63 sec
2014-06-30 20:40:35,435 Stage-1 map = 100%,  reduce = 38%, Cumulative CPU 742.62 sec
2014-06-30 20:40:38,553 Stage-1 map = 100%,  reduce = 39%, Cumulative CPU 752.39 sec
2014-06-30 20:40:40,644 Stage-1 map = 100%,  reduce = 40%, Cumulative CPU 755.85 sec
2014-06-30 20:40:43,747 Stage-1 map = 100%,  reduce = 41%, Cumulative CPU 765.39 sec
2014-06-30 20:40:46,890 Stage-1 map = 100%,  reduce = 42%, Cumulative CPU 775.34 sec
2014-06-30 20:40:48,955 Stage-1 map = 100%,  reduce = 43%, Cumulative CPU 782.18 sec
2014-06-30 20:40:51,022 Stage-1 map = 100%,  reduce = 44%, Cumulative CPU 790.58 sec
2014-06-30 20:40:54,131 Stage-1 map = 100%,  reduce = 45%, Cumulative CPU 800.44 sec
2014-06-30 20:40:57,241 Stage-1 map = 100%,  reduce = 46%, Cumulative CPU 808.69 sec
2014-06-30 20:41:00,358 Stage-1 map = 100%,  reduce = 47%, Cumulative CPU 818.56 sec
2014-06-30 20:41:02,441 Stage-1 map = 100%,  reduce = 48%, Cumulative CPU 825.31 sec
2014-06-30 20:41:04,530 Stage-1 map = 100%,  reduce = 49%, Cumulative CPU 832.37 sec
2014-06-30 20:41:07,629 Stage-1 map = 100%,  reduce = 50%, Cumulative CPU 840.69 sec
2014-06-30 20:41:25,319 Stage-1 map = 100%,  reduce = 54%, Cumulative CPU 847.63 sec
2014-06-30 20:41:27,733 Stage-1 map = 100%,  reduce = 56%, Cumulative CPU 848.91 sec
2014-06-30 20:41:30,956 Stage-1 map = 100%,  reduce = 57%, Cumulative CPU 849.84 sec
2014-06-30 20:41:33,040 Stage-1 map = 100%,  reduce = 58%, Cumulative CPU 849.94 sec
2014-06-30 20:41:34,080 Stage-1 map = 100%,  reduce = 60%, Cumulative CPU 851.15 sec
2014-06-30 20:41:37,573 Stage-1 map = 100%,  reduce = 61%, Cumulative CPU 852.13 sec
2014-06-30 20:41:38,744 Stage-1 map = 100%,  reduce = 62%, Cumulative CPU 853.83 sec
2014-06-30 20:41:41,976 Stage-1 map = 100%,  reduce = 65%, Cumulative CPU 862.75 sec
2014-06-30 20:41:45,707 Stage-1 map = 100%,  reduce = 72%, Cumulative CPU 869.23 sec
2014-06-30 20:41:48,632 Stage-1 map = 100%,  reduce = 79%, Cumulative CPU 877.11 sec
2014-06-30 20:41:49,665 Stage-1 map = 100%,  reduce = 80%, Cumulative CPU 877.24 sec
2014-06-30 20:41:53,203 Stage-1 map = 100%,  reduce = 81%, Cumulative CPU 888.54 sec
2014-06-30 20:41:56,746 Stage-1 map = 100%,  reduce = 84%, Cumulative CPU 898.9 sec
2014-06-30 20:42:00,963 Stage-1 map = 100%,  reduce = 85%, Cumulative CPU 917.56 sec
2014-06-30 20:42:04,114 Stage-1 map = 100%,  reduce = 86%, Cumulative CPU 927.93 sec
2014-06-30 20:42:07,237 Stage-1 map = 100%,  reduce = 87%, Cumulative CPU 938.12 sec
2014-06-30 20:42:09,321 Stage-1 map = 100%,  reduce = 88%, Cumulative CPU 939.85 sec
2014-06-30 20:42:10,359 Stage-1 map = 100%,  reduce = 89%, Cumulative CPU 948.37 sec
2014-06-30 20:42:13,541 Stage-1 map = 100%,  reduce = 90%, Cumulative CPU 956.42 sec
2014-06-30 20:42:16,714 Stage-1 map = 100%,  reduce = 91%, Cumulative CPU 966.26 sec
2014-06-30 20:42:19,867 Stage-1 map = 100%,  reduce = 92%, Cumulative CPU 974.57 sec
2014-06-30 20:42:23,026 Stage-1 map = 100%,  reduce = 93%, Cumulative CPU 985.08 sec
2014-06-30 20:42:25,144 Stage-1 map = 100%,  reduce = 94%, Cumulative CPU 990.1 sec
2014-06-30 20:42:27,302 Stage-1 map = 100%,  reduce = 95%, Cumulative CPU 998.52 sec
2014-06-30 20:42:30,476 Stage-1 map = 100%,  reduce = 96%, Cumulative CPU 1008.1 sec
2014-06-30 20:42:33,656 Stage-1 map = 100%,  reduce = 97%, Cumulative CPU 1018.1 sec
2014-06-30 20:42:36,776 Stage-1 map = 100%,  reduce = 98%, Cumulative CPU 1027.81 sec
2014-06-30 20:42:39,105 Stage-1 map = 100%,  reduce = 99%, Cumulative CPU 1036.95 sec
2014-06-30 20:42:43,242 Stage-1 map = 100%,  reduce = 100%, Cumulative CPU 1045.12 sec
MapReduce Total cumulative CPU time: 17 minutes 25 seconds 120 msec
Ended Job = job_1404113889176_0047
Launching Job 2 out of 4
Number of reduce tasks not specified. Estimated from input data size: 2
In order to change the average load for a reducer (in bytes):
  set hive.exec.reducers.bytes.per.reducer=<number>
In order to limit the maximum number of reducers:
  set hive.exec.reducers.max=<number>
In order to set a constant number of reducers:
  set mapreduce.job.reduces=<number>
Starting Job = job_1404113889176_0048, Tracking URL = http://master:8088/proxy/application_1404113889176_0048/
Kill Command = /usr/local/hadoop/bin/hadoop job  -kill job_1404113889176_0048
Hadoop job information for Stage-2: number of mappers: 7; number of reducers: 2
2014-06-30 20:43:01,973 Stage-2 map = 0%,  reduce = 0%
2014-06-30 20:43:26,986 Stage-2 map = 1%,  reduce = 0%, Cumulative CPU 34.19 sec
2014-06-30 20:43:28,021 Stage-2 map = 4%,  reduce = 0%, Cumulative CPU 41.41 sec
2014-06-30 20:44:01,227 Stage-2 map = 8%,  reduce = 0%, Cumulative CPU 146.09 sec
2014-06-30 20:44:08,457 Stage-2 map = 13%,  reduce = 0%, Cumulative CPU 172.08 sec
2014-06-30 20:44:17,852 Stage-2 map = 17%,  reduce = 0%, Cumulative CPU 202.8 sec
2014-06-30 20:44:18,889 Stage-2 map = 21%,  reduce = 0%, Cumulative CPU 206.02 sec
2014-06-30 20:44:20,965 Stage-2 map = 26%,  reduce = 0%, Cumulative CPU 212.85 sec
2014-06-30 20:44:22,006 Stage-2 map = 30%,  reduce = 0%, Cumulative CPU 216.64 sec
2014-06-30 20:44:33,901 Stage-2 map = 31%,  reduce = 0%, Cumulative CPU 254.78 sec
2014-06-30 20:44:34,937 Stage-2 map = 32%,  reduce = 0%, Cumulative CPU 257.85 sec
2014-06-30 20:44:37,077 Stage-2 map = 33%,  reduce = 0%, Cumulative CPU 266.83 sec
2014-06-30 20:44:58,120 Stage-2 map = 37%,  reduce = 0%, Cumulative CPU 334.88 sec
2014-06-30 20:45:02,310 Stage-2 map = 41%,  reduce = 0%, Cumulative CPU 346.85 sec
2014-06-30 20:45:05,232 Stage-2 map = 42%,  reduce = 0%, Cumulative CPU 356.74 sec
2014-06-30 20:45:08,109 Stage-2 map = 43%,  reduce = 0%, Cumulative CPU 365.96 sec
2014-06-30 20:45:11,335 Stage-2 map = 47%,  reduce = 0%, Cumulative CPU 372.68 sec
